date,hour,elec_net_MW
2/22/18,24,8500
2/23/18,1,8187
2/23/18,2,8024
2/23/18,3,7934
2/23/18,4,7978
2/23/18,5,8121
2/23/18,6,8533
2/23/18,7,9261
2/23/18,8,9927
2/23/18,9,10091
2/23/18,10,10131
2/23/18,11,10138
2/23/18,12,10050
2/23/18,13,9981
2/23/18,14,9877
2/23/18,15,9778
2/23/18,16,9713
2/23/18,17,9789
2/23/18,18,10033
2/23/18,19,10130
2/23/18,20,9903
2/23/18,21,9611
2/23/18,22,9265
2/23/18,23,8839
2/23/18,24,8428
2/24/18,1,8087
2/24/18,2,7889
2/24/18,3,7805
2/24/18,4,7791
2/24/18,5,7854
2/24/18,6,7972
2/24/18,7,8267
2/24/18,8,8646
2/24/18,9,8839
2/24/18,10,8838
2/24/18,11,8701
2/24/18,12,8583
2/24/18,13,8433
2/24/18,14,8292
2/24/18,15,8269
2/24/18,16,8325
2/24/18,17,8540
2/24/18,18,8935
2/24/18,19,9213
2/24/18,20,9060
2/24/18,21,8825
2/24/18,22,8524
2/24/18,23,8184
2/24/18,24,7794
2/25/18,1,7487
2/25/18,2,7320
2/25/18,3,7209
2/25/18,4,7160
2/25/18,5,7213
2/25/18,6,7376
2/25/18,7,7626
2/25/18,8,8000
2/25/18,9,8381
2/25/18,10,8558
2/25/18,11,8484
2/25/18,12,8363
2/25/18,13,8295
2/25/18,14,8172
2/25/18,15,8148
2/25/18,16,8158
2/25/18,17,8399
2/25/18,18,8819
2/25/18,19,9164
2/25/18,20,9053
2/25/18,21,8859
2/25/18,22,8530
2/25/18,23,8078
2/25/18,24,7670
2/26/18,1,7429
2/26/18,2,7326
2/26/18,3,7344
2/26/18,4,7400
2/26/18,5,7587
2/26/18,6,8034
2/26/18,7,8839
2/26/18,8,9529
2/26/18,9,9530
2/26/18,10,9373
2/26/18,11,9158
2/26/18,12,8977
2/26/18,13,8787
2/26/18,14,8641
2/26/18,15,8510
2/26/18,16,8430
2/26/18,17,8647
2/26/18,18,9132
2/26/18,19,9449
2/26/18,20,9351
2/26/18,21,9089
2/26/18,22,8764
2/26/18,23,8220
2/26/18,24,7735
2/27/18,1,7380
2/27/18,2,7193
2/27/18,3,7153
2/27/18,4,7155
2/27/18,5,7229
2/27/18,6,7662
2/27/18,7,8388
2/27/18,8,9062
2/27/18,9,9118
2/27/18,10,8997
2/27/18,11,8831
2/27/18,12,8712
2/27/18,13,8623
2/27/18,14,8521
2/27/18,15,8400
2/27/18,16,8434
2/27/18,17,8630
2/27/18,18,9036
2/27/18,19,9277
2/27/18,20,9163
2/27/18,21,8949
2/27/18,22,8572
2/27/18,23,8026
2/27/18,24,7611
2/28/18,1,7237
2/28/18,2,7079
2/28/18,3,7003
2/28/18,4,7012
2/28/18,5,7142
2/28/18,6,7525
2/28/18,7,8283
2/28/18,8,8968
2/28/18,9,9000
2/28/18,10,8897
2/28/18,11,8800
2/28/18,12,8784
2/28/18,13,8755
2/28/18,14,8745
2/28/18,15,8719
2/28/18,16,8817
2/28/18,17,9045
2/28/18,18,9453
2/28/18,19,9578
2/28/18,20,9410
2/28/18,21,9096
2/28/18,22,8704
2/28/18,23,8112
2/28/18,24,7640
3/1/18,1,7324
3/1/18,2,7172
3/1/18,3,7070
3/1/18,4,7064
3/1/18,5,7181
3/1/18,6,7559
3/1/18,7,8286
3/1/18,8,8974
3/1/18,9,9013
3/1/18,10,8840
3/1/18,11,8550
3/1/18,12,8350
3/1/18,13,8330
3/1/18,14,8256
3/1/18,15,8205
3/1/18,16,8178
3/1/18,17,8435
3/1/18,18,8813
3/1/18,19,9171
3/1/18,20,9131
3/1/18,21,8967
3/1/18,22,8586
3/1/18,23,8080
3/1/18,24,7640
3/2/18,1,7324
3/2/18,2,7154
3/2/18,3,7058
3/2/18,4,7088
3/2/18,5,7205
3/2/18,6,7549
3/2/18,7,8293
3/2/18,8,9006
3/2/18,9,9136
3/2/18,10,9138
3/2/18,11,9101
3/2/18,12,8981
3/2/18,13,8859
3/2/18,14,8749
3/2/18,15,8733
3/2/18,16,8764
3/2/18,17,8958
3/2/18,18,9272
3/2/18,19,9435
3/2/18,20,9262
3/2/18,21,9021
3/2/18,22,8719
3/2/18,23,8287
3/2/18,24,7820
3/3/18,1,7459
3/3/18,2,7238
3/3/18,3,7120
3/3/18,4,7110
3/3/18,5,7166
3/3/18,6,7323
3/3/18,7,7693
3/3/18,8,8122
3/3/18,9,8491
3/3/18,10,8639
3/3/18,11,8541
3/3/18,12,8373
3/3/18,13,8178
3/3/18,14,7981
3/3/18,15,7872
3/3/18,16,7856
3/3/18,17,7971
3/3/18,18,8303
3/3/18,19,8666
3/3/18,20,8652
3/3/18,21,8464
3/3/18,22,8201
3/3/18,23,7839
3/3/18,24,7500
3/4/18,1,7233
3/4/18,2,7127
3/4/18,3,7083
3/4/18,4,7063
3/4/18,5,7105
3/4/18,6,7289
3/4/18,7,7653
3/4/18,8,8018
3/4/18,9,8352
3/4/18,10,8527
3/4/18,11,8524
3/4/18,12,8445
3/4/18,13,8323
3/4/18,14,8169
3/4/18,15,8076
3/4/18,16,8079
3/4/18,17,8282
3/4/18,18,8692
3/4/18,19,9009
3/4/18,20,8903
3/4/18,21,8698
3/4/18,22,8399
3/4/18,23,7872
3/4/18,24,7406
3/5/18,1,7128
3/5/18,2,7006
3/5/18,3,7033
3/5/18,4,7103
3/5/18,5,7248
3/5/18,6,7639
3/5/18,7,8390
3/5/18,8,9121
3/5/18,9,9198
3/5/18,10,9081
3/5/18,11,8941
3/5/18,12,8808
3/5/18,13,8690
3/5/18,14,8585
3/5/18,15,8528
3/5/18,16,8549
3/5/18,17,8800
3/5/18,18,9174
3/5/18,19,9404
3/5/18,20,9263
3/5/18,21,9009
3/5/18,22,8615
3/5/18,23,8111
3/5/18,24,7608
3/6/18,1,7288
3/6/18,2,7125
3/6/18,3,7084
3/6/18,4,7099
3/6/18,5,7250
3/6/18,6,7648
3/6/18,7,8455
3/6/18,8,9080
3/6/18,9,9068
3/6/18,10,8785
3/6/18,11,8577
3/6/18,12,8407
3/6/18,13,8273
3/6/18,14,8161
3/6/18,15,8026
3/6/18,16,8022
3/6/18,17,8132
3/6/18,18,8529
3/6/18,19,8918
3/6/18,20,8933
3/6/18,21,8744
3/6/18,22,8384
3/6/18,23,7921
3/6/18,24,7521
3/7/18,1,7221
3/7/18,2,7113
3/7/18,3,7069
3/7/18,4,7119
3/7/18,5,7233
3/7/18,6,7595
3/7/18,7,8400
3/7/18,8,9013
3/7/18,9,8972
3/7/18,10,8767
3/7/18,11,8510
3/7/18,12,8340
3/7/18,13,8215
3/7/18,14,8110
3/7/18,15,8034
3/7/18,16,8077
3/7/18,17,8311
3/7/18,18,8706
3/7/18,19,9016
3/7/18,20,8922
3/7/18,21,8658
3/7/18,22,8286
3/7/18,23,7775
3/7/18,24,7277
3/8/18,1,6956
3/8/18,2,6808
3/8/18,3,6761
3/8/18,4,6798
3/8/18,5,6979
3/8/18,6,7414
3/8/18,7,8157
3/8/18,8,8847
3/8/18,9,8948
3/8/18,10,8938
3/8/18,11,8895
3/8/18,12,8829
3/8/18,13,8737
3/8/18,14,8654
3/8/18,15,8598
3/8/18,16,8632
3/8/18,17,8788
3/8/18,18,9076
3/8/18,19,9243
3/8/18,20,9137
3/8/18,21,8831
3/8/18,22,8421
3/8/18,23,7942
3/8/18,24,7453
3/9/18,1,7129
3/9/18,2,6937
3/9/18,3,6849
3/9/18,4,6839
3/9/18,5,6985
3/9/18,6,7457
3/9/18,7,8128
3/9/18,8,8737
3/9/18,9,8772
3/9/18,10,8599
3/9/18,11,8449
3/9/18,12,8313
3/9/18,13,8159
3/9/18,14,7991
3/9/18,15,7910
3/9/18,16,7884
3/9/18,17,7948
3/9/18,18,8230
3/9/18,19,8570
3/9/18,20,8530
3/9/18,21,8386
3/9/18,22,8192
3/9/18,23,7720
3/9/18,24,7308
3/10/18,1,7012
3/10/18,2,6859
3/10/18,3,6821
3/10/18,4,6819
3/10/18,5,6902
3/10/18,6,7137
3/10/18,7,7479
3/10/18,8,7894
3/10/18,9,8143
3/10/18,10,8104
3/10/18,11,7997
3/10/18,12,7852
3/10/18,13,7695
3/10/18,14,7471
3/10/18,15,7252
3/10/18,16,7232
3/10/18,17,7351
3/10/18,18,7604
3/10/18,19,7970
3/10/18,20,8018
3/10/18,21,7832
3/10/18,22,7632
3/10/18,23,7305
3/10/18,24,6994
3/11/18,1,6317
3/11/18,2,6147
3/11/18,4,6575
3/11/18,5,6690
3/11/18,6,6820
3/11/18,7,7083
3/11/18,8,7430
3/11/18,9,7726
3/11/18,10,7866
3/11/18,11,7828
3/11/18,12,7703
3/11/18,13,7569
3/11/18,14,7374
3/11/18,15,7185
3/11/18,16,7017
3/11/18,17,7103
3/11/18,18,7337
3/11/18,19,7503
3/11/18,20,7818
3/11/18,21,7901
3/11/18,22,7667
3/11/18,23,7301
3/11/18,24,6866
3/12/18,1,6600
3/12/18,2,6486
3/12/18,3,6422
3/12/18,4,6482
3/12/18,5,6614
3/12/18,6,7015
3/12/18,7,7734
3/12/18,8,8517
3/12/18,9,8700
3/12/18,10,8563
3/12/18,11,8358
3/12/18,12,8153
3/12/18,13,8024
3/12/18,14,7830
3/12/18,15,7671
3/12/18,16,7550
3/12/18,17,7569
3/12/18,18,7707
3/12/18,19,7766
3/12/18,20,7984
3/12/18,21,8005
3/12/18,22,7698
3/12/18,23,7270
3/12/18,24,6775
3/13/18,1,6458
3/13/18,2,6291
3/13/18,3,6226
3/13/18,4,6189
3/13/18,5,6292
3/13/18,6,6638
3/13/18,7,7299
3/13/18,8,8024
3/13/18,9,8183
3/13/18,10,8213
3/13/18,11,8064
3/13/18,12,8014
3/13/18,13,7936
3/13/18,14,7926
3/13/18,15,7884
3/13/18,16,7866
3/13/18,17,8004
3/13/18,18,8187
3/13/18,19,8267
3/13/18,20,8358
3/13/18,21,8243
3/13/18,22,7846
3/13/18,23,7278
3/13/18,24,6790
3/14/18,1,6472
3/14/18,2,6303
3/14/18,3,6210
3/14/18,4,6156
3/14/18,5,6254
3/14/18,6,6624
3/14/18,7,7206
3/14/18,8,7998
3/14/18,9,8155
3/14/18,10,8188
3/14/18,11,8167
3/14/18,12,8088
3/14/18,13,7967
3/14/18,14,7811
3/14/18,15,7728
3/14/18,16,7656
3/14/18,17,7729
3/14/18,18,7862
3/14/18,19,7897
3/14/18,20,8179
3/14/18,21,8214
3/14/18,22,7916
3/14/18,23,7421
3/14/18,24,6965
3/15/18,1,6656
3/15/18,2,6498
3/15/18,3,6471
3/15/18,4,6496
3/15/18,5,6643
3/15/18,6,7014
3/15/18,7,7738
3/15/18,8,8505
3/15/18,9,8593
3/15/18,10,8397
3/15/18,11,8266
3/15/18,12,8078
3/15/18,13,7911
3/15/18,14,7774
3/15/18,15,7626
3/15/18,16,7546
3/15/18,17,7617
3/15/18,18,7736
3/15/18,19,7807
3/15/18,20,8095
3/15/18,21,8178
3/15/18,22,7977
3/15/18,23,7534
3/15/18,24,7129
3/16/18,1,6782
3/16/18,2,6651
3/16/18,3,6616
3/16/18,4,6640
3/16/18,5,6813
3/16/18,6,7161
3/16/18,7,7851
3/16/18,8,8641
3/16/18,9,8690
3/16/18,10,8517
3/16/18,11,8306
3/16/18,12,8108
3/16/18,13,7951
3/16/18,14,7826
3/16/18,15,7670
3/16/18,16,7552
3/16/18,17,7557
3/16/18,18,7642
3/16/18,19,7662
3/16/18,20,7895
3/16/18,21,7937
3/16/18,22,7730
3/16/18,23,7379
3/16/18,24,7005
3/17/18,1,6684
3/17/18,2,6505
3/17/18,3,6439
3/17/18,4,6420
3/17/18,5,6504
3/17/18,6,6683
3/17/18,7,7038
3/17/18,8,7470
3/17/18,9,7759
3/17/18,10,7899
3/17/18,11,7835
3/17/18,12,7679
3/17/18,13,7492
3/17/18,14,7291
3/17/18,15,7125
3/17/18,16,7035
3/17/18,17,7107
3/17/18,18,7269
3/17/18,19,7344
3/17/18,20,7554
3/17/18,21,7583
3/17/18,22,7366
3/17/18,23,7052
3/17/18,24,6720
3/18/18,1,6479
3/18/18,2,6363
3/18/18,3,6297
3/18/18,4,6293
3/18/18,5,6361
3/18/18,6,6507
3/18/18,7,6763
3/18/18,8,7140
3/18/18,9,7466
3/18/18,10,7701
3/18/18,11,7778
3/18/18,12,7748
3/18/18,13,7677
3/18/18,14,7496
3/18/18,15,7329
3/18/18,16,7256
3/18/18,17,7299
3/18/18,18,7470
3/18/18,19,7546
3/18/18,20,7753
3/18/18,21,7854
3/18/18,22,7602
3/18/18,23,7216
3/18/18,24,6816
3/19/18,1,6543
3/19/18,2,6426
3/19/18,3,6360
3/19/18,4,6396
3/19/18,5,6495
3/19/18,6,6904
3/19/18,7,7584
3/19/18,8,8236
3/19/18,9,8473
3/19/18,10,8464
3/19/18,11,8389
3/19/18,12,8251
3/19/18,13,8082
3/19/18,14,7932
3/19/18,15,7843
3/19/18,16,7735
3/19/18,17,7839
3/19/18,18,8019
3/19/18,19,7992
3/19/18,20,8141
3/19/18,21,8155
3/19/18,22,7912
3/19/18,23,7417
3/19/18,24,6992
3/20/18,1,6655
3/20/18,2,6449
3/20/18,3,6401
3/20/18,4,6393
3/20/18,5,6494
3/20/18,6,6842
3/20/18,7,7545
3/20/18,8,8228
3/20/18,9,8389
3/20/18,10,8428
3/20/18,11,8354
3/20/18,12,8274
3/20/18,13,8173
3/20/18,14,7979
3/20/18,15,7842
3/20/18,16,7750
3/20/18,17,7821
3/20/18,18,7977
3/20/18,19,7968
3/20/18,20,8147
3/20/18,21,8172
3/20/18,22,7919
3/20/18,23,7485
3/20/18,24,7015
3/21/18,1,6705
3/21/18,2,6463
3/21/18,3,6362
3/21/18,4,6400
3/21/18,5,6543
3/21/18,6,6925
3/21/18,7,7626
3/21/18,8,8300
3/21/18,9,8471
3/21/18,10,8406
3/21/18,11,8283
3/21/18,12,8141
3/21/18,13,7956
3/21/18,14,7834
3/21/18,15,7734
3/21/18,16,7583
3/21/18,17,7645
3/21/18,18,7796
3/21/18,19,7838
3/21/18,20,8095
3/21/18,21,8036
3/21/18,22,7730
3/21/18,23,7298
3/21/18,24,6810
3/22/18,1,6489
3/22/18,2,6280
3/22/18,3,6204
3/22/18,4,6193
3/22/18,5,6316
3/22/18,6,6665
3/22/18,7,7314
3/22/18,8,7963
3/22/18,9,8258
3/22/18,10,8392
3/22/18,11,8429
3/22/18,12,8454
3/22/18,13,8466
3/22/18,14,8429
3/22/18,15,8352
3/22/18,16,8266
3/22/18,17,8279
3/22/18,18,8383
3/22/18,19,8428
3/22/18,20,8561
3/22/18,21,8589
3/22/18,22,8288
3/22/18,23,7832
3/22/18,24,7366
3/23/18,1,7016
3/23/18,2,6837
3/23/18,3,6732
3/23/18,4,6742
3/23/18,5,6832
3/23/18,6,7150
3/23/18,7,7814
3/23/18,8,8406
3/23/18,9,8643
3/23/18,10,8626
3/23/18,11,8573
3/23/18,12,8451
3/23/18,13,8352
3/23/18,14,8277
3/23/18,15,8171
3/23/18,16,8104
3/23/18,17,8173
3/23/18,18,8297
3/23/18,19,8321
3/23/18,20,8447
3/23/18,21,8428
3/23/18,22,8165
3/23/18,23,7713
3/23/18,24,7305
3/24/18,1,6973
3/24/18,2,6781
3/24/18,3,6690
3/24/18,4,6660
3/24/18,5,6706
3/24/18,6,6896
3/24/18,7,7264
3/24/18,8,7666
3/24/18,9,8065
3/24/18,10,8252
3/24/18,11,8270
3/24/18,12,8228
3/24/18,13,8081
3/24/18,14,7937
3/24/18,15,7752
3/24/18,16,7706
3/24/18,17,7698
3/24/18,18,7793
3/24/18,19,7786
3/24/18,20,7949
3/24/18,21,8064
3/24/18,22,7866
3/24/18,23,7548
3/24/18,24,7190
3/25/18,1,6953
3/25/18,2,6807
3/25/18,3,6750
3/25/18,4,6749
3/25/18,5,6810
3/25/18,6,6972
3/25/18,7,7248
3/25/18,8,7610
3/25/18,9,7909
3/25/18,10,8055
3/25/18,11,8013
3/25/18,12,7915
3/25/18,13,7785
3/25/18,14,7614
3/25/18,15,7488
3/25/18,16,7467
3/25/18,17,7652
3/25/18,18,7812
3/25/18,19,7889
3/25/18,20,8083
3/25/18,21,8140
3/25/18,22,7877
3/25/18,23,7429
3/25/18,24,7026
3/26/18,1,6718
3/26/18,2,6549
3/26/18,3,6532
3/26/18,4,6575
3/26/18,5,6737
3/26/18,6,7172
3/26/18,7,7799
3/26/18,8,8471
3/26/18,9,8720
3/26/18,10,8809
3/26/18,11,8794
3/26/18,12,8804
3/26/18,13,8774
3/26/18,14,8669
3/26/18,15,8556
3/26/18,16,8487
3/26/18,17,8576
3/26/18,18,8769
3/26/18,19,8782
3/26/18,20,8834
3/26/18,21,8707
3/26/18,22,8287
3/26/18,23,7747
3/26/18,24,7308
3/27/18,1,6896
3/27/18,2,6704
3/27/18,3,6622
3/27/18,4,6587
3/27/18,5,6691
3/27/18,6,7047
3/27/18,7,7676
3/27/18,8,8275
3/27/18,9,8507
3/27/18,10,8499
3/27/18,11,8465
3/27/18,12,8279
3/27/18,13,8168
3/27/18,14,7991
3/27/18,15,7773
3/27/18,16,7646
3/27/18,17,7605
3/27/18,18,7696
3/27/18,19,7737
3/27/18,20,7876
3/27/18,21,7974
3/27/18,22,7794
3/27/18,23,7349
3/27/18,24,6872
3/28/18,1,6512
3/28/18,2,6327
3/28/18,3,6238
3/28/18,4,6255
3/28/18,5,6381
3/28/18,6,6751
3/28/18,7,7428
3/28/18,8,8015
3/28/18,9,8202
3/28/18,10,8240
3/28/18,11,8117
3/28/18,12,8016
3/28/18,13,7855
3/28/18,14,7685
3/28/18,15,7601
3/28/18,16,7478
3/28/18,17,7542
3/28/18,18,7656
3/28/18,19,7701
3/28/18,20,7905
3/28/18,21,8036
3/28/18,22,7778
3/28/18,23,7326
3/28/18,24,6888
3/29/18,1,6503
3/29/18,2,6335
3/29/18,3,6249
3/29/18,4,6223
3/29/18,5,6353
3/29/18,6,6708
3/29/18,7,7377
3/29/18,8,7926
3/29/18,9,8145
3/29/18,10,8184
3/29/18,11,8208
3/29/18,12,8205
3/29/18,13,8147
3/29/18,14,8102
3/29/18,15,8119
3/29/18,16,8088
3/29/18,17,8179
3/29/18,18,8311
3/29/18,19,8324
3/29/18,20,8370
3/29/18,21,8329
3/29/18,22,8024
3/29/18,23,7609
3/29/18,24,7141
3/30/18,1,6727
3/30/18,2,6460
3/30/18,3,6345
3/30/18,4,6291
3/30/18,5,6337
3/30/18,6,6515
3/30/18,7,6859
3/30/18,8,7201
3/30/18,9,7457
3/30/18,10,7570
3/30/18,11,7623
3/30/18,12,7520
3/30/18,13,7362
3/30/18,14,7204
3/30/18,15,7049
3/30/18,16,7049
3/30/18,17,7024
3/30/18,18,7168
3/30/18,19,7208
3/30/18,20,7312
3/30/18,21,7497
3/30/18,22,7359
3/30/18,23,7063
3/30/18,24,6711
3/31/18,1,6438
3/31/18,2,6283
3/31/18,3,6233
3/31/18,4,6230
3/31/18,5,6319
3/31/18,6,6504
3/31/18,7,6880
3/31/18,8,7268
3/31/18,9,7572
3/31/18,10,7725
3/31/18,11,7683
3/31/18,12,7547
3/31/18,13,7382
3/31/18,14,7244
3/31/18,15,7071
3/31/18,16,7017
3/31/18,17,7079
3/31/18,18,7176
3/31/18,19,7185
3/31/18,20,7350
3/31/18,21,7519
3/31/18,22,7353
3/31/18,23,7024
3/31/18,24,6675
4/1/18,1,6410
4/1/18,2,6243
4/1/18,3,6147
4/1/18,4,6114
4/1/18,5,6172
4/1/18,6,6342
4/1/18,7,6657
4/1/18,8,7021
4/1/18,9,7428
4/1/18,10,7604
4/1/18,11,7629
4/1/18,12,7597
4/1/18,13,7506
4/1/18,14,7430
4/1/18,15,7341
4/1/18,16,7338
4/1/18,17,7398
4/1/18,18,7434
4/1/18,19,7437
4/1/18,20,7592
4/1/18,21,7822
4/1/18,22,7680
4/1/18,23,7304
4/1/18,24,6928
4/2/18,1,6695
4/2/18,2,6532
4/2/18,3,6525
4/2/18,4,6591
4/2/18,5,6693
4/2/18,6,7035
4/2/18,7,7532
4/2/18,8,8029
4/2/18,9,8240
4/2/18,10,8293
4/2/18,11,8262
4/2/18,12,8154
4/2/18,13,8020
4/2/18,14,7874
4/2/18,15,7738
4/2/18,16,7663
4/2/18,17,7729
4/2/18,18,7916
4/2/18,19,7962
4/2/18,20,8134
4/2/18,21,8254
4/2/18,22,7971
4/2/18,23,7464
4/2/18,24,7042
4/3/18,1,6718
4/3/18,2,6593
4/3/18,3,6514
4/3/18,4,6547
4/3/18,5,6664
4/3/18,6,7101
4/3/18,7,7830
4/3/18,8,8485
4/3/18,9,8494
4/3/18,10,8394
4/3/18,11,8341
4/3/18,12,8185
4/3/18,13,8163
4/3/18,14,8005
4/3/18,15,7841
4/3/18,16,7772
4/3/18,17,7910
4/3/18,18,8081
4/3/18,19,8151
4/3/18,20,8264
4/3/18,21,8351
4/3/18,22,8064
4/3/18,23,7595
4/3/18,24,7090
4/4/18,1,6747
4/4/18,2,6522
4/4/18,3,6460
4/4/18,4,6413
4/4/18,5,6504
4/4/18,6,6919
4/4/18,7,7661
4/4/18,8,8328
4/4/18,9,8416
4/4/18,10,8297
4/4/18,11,8151
4/4/18,12,8087
4/4/18,13,8031
4/4/18,14,7947
4/4/18,15,7871
4/4/18,16,7928
4/4/18,17,8070
4/4/18,18,8280
4/4/18,19,8352
4/4/18,20,8413
4/4/18,21,8443
4/4/18,22,8096
4/4/18,23,7561
4/4/18,24,7056
4/5/18,1,6723
4/5/18,2,6543
4/5/18,3,6483
4/5/18,4,6461
4/5/18,5,6572
4/5/18,6,6943
4/5/18,7,7683
4/5/18,8,8310
4/5/18,9,8433
4/5/18,10,8451
4/5/18,11,8419
4/5/18,12,8370
4/5/18,13,8325
4/5/18,14,8245
4/5/18,15,8128
4/5/18,16,8131
4/5/18,17,8299
4/5/18,18,8477
4/5/18,19,8466
4/5/18,20,8508
4/5/18,21,8428
4/5/18,22,8100
4/5/18,23,7580
4/5/18,24,7098
4/6/18,1,6727
4/6/18,2,6509
4/6/18,3,6408
4/6/18,4,6368
4/6/18,5,6426
4/6/18,6,6751
4/6/18,7,7475
4/6/18,8,8122
4/6/18,9,8275
4/6/18,10,8257
4/6/18,11,8159
4/6/18,12,8060
4/6/18,13,7976
4/6/18,14,7832
4/6/18,15,7691
4/6/18,16,7567
4/6/18,17,7623
4/6/18,18,7677
4/6/18,19,7602
4/6/18,20,7646
4/6/18,21,7749
4/6/18,22,7542
4/6/18,23,7140
4/6/18,24,6702
4/7/18,1,6394
4/7/18,2,6136
4/7/18,3,6020
4/7/18,4,6002
4/7/18,5,6037
4/7/18,6,6198
4/7/18,7,6510
4/7/18,8,6937
4/7/18,9,7372
4/7/18,10,7643
4/7/18,11,7715
4/7/18,12,7701
4/7/18,13,7616
4/7/18,14,7514
4/7/18,15,7396
4/7/18,16,7360
4/7/18,17,7436
4/7/18,18,7535
4/7/18,19,7524
4/7/18,20,7520
4/7/18,21,7493
4/7/18,22,7308
4/7/18,23,6965
4/7/18,24,6583
4/8/18,1,6326
4/8/18,2,6134
4/8/18,3,6032
4/8/18,4,6005
4/8/18,5,6022
4/8/18,6,6118
4/8/18,7,6377
4/8/18,8,6688
4/8/18,9,7064
4/8/18,10,7343
4/8/18,11,7418
4/8/18,12,7383
4/8/18,13,7292
4/8/18,14,7172
4/8/18,15,7057
4/8/18,16,7018
4/8/18,17,7146
4/8/18,18,7309
4/8/18,19,7307
4/8/18,20,7376
4/8/18,21,7490
4/8/18,22,7240
4/8/18,23,6833
4/8/18,24,6425
4/9/18,1,6104
4/9/18,2,6011
4/9/18,3,5928
4/9/18,4,5916
4/9/18,5,5999
4/9/18,6,6370
4/9/18,7,7072
4/9/18,8,7741
4/9/18,9,7800
4/9/18,10,7729
4/9/18,11,7627
4/9/18,12,7517
4/9/18,13,7445
4/9/18,14,7365
4/9/18,15,7242
4/9/18,16,7204
4/9/18,17,7291
4/9/18,18,7454
4/9/18,19,7435
4/9/18,20,7469
4/9/18,21,7634
4/9/18,22,7380
4/9/18,23,6887
4/9/18,24,6406
4/10/18,1,6077
4/10/18,2,5912
4/10/18,3,5833
4/10/18,4,5807
4/10/18,5,5920
4/10/18,6,6242
4/10/18,7,6947
4/10/18,8,7645
4/10/18,9,7839
4/10/18,10,7854
4/10/18,11,7766
4/10/18,12,7696
4/10/18,13,7580
4/10/18,14,7425
4/10/18,15,7322
4/10/18,16,7271
4/10/18,17,7309
4/10/18,18,7446
4/10/18,19,7372
4/10/18,20,7398
4/10/18,21,7522
4/10/18,22,7312
4/10/18,23,6837
4/10/18,24,6338
4/11/18,1,6025
4/11/18,2,5854
4/11/18,3,5783
4/11/18,4,5795
4/11/18,5,5892
4/11/18,6,6291
4/11/18,7,6999
4/11/18,8,7680
4/11/18,9,7841
4/11/18,10,7795
4/11/18,11,7725
4/11/18,12,7717
4/11/18,13,7695
4/11/18,14,7639
4/11/18,15,7599
4/11/18,16,7586
4/11/18,17,7776
4/11/18,18,7968
4/11/18,19,7946
4/11/18,20,7952
4/11/18,21,7937
4/11/18,22,7570
4/11/18,23,7042
4/11/18,24,6541
4/12/18,1,6211
4/12/18,2,6040
4/12/18,3,5976
4/12/18,4,5973
4/12/18,5,6089
4/12/18,6,6500
4/12/18,7,7193
4/12/18,8,7790
4/12/18,9,7853
4/12/18,10,7782
4/12/18,11,7666
4/12/18,12,7588
4/12/18,13,7513
4/12/18,14,7437
4/12/18,15,7302
4/12/18,16,7250
4/12/18,17,7304
4/12/18,18,7388
4/12/18,19,7347
4/12/18,20,7456
4/12/18,21,7671
4/12/18,22,7456
4/12/18,23,6999
4/12/18,24,6518
4/13/18,1,6124
4/13/18,2,5944
4/13/18,3,5879
4/13/18,4,5896
4/13/18,5,6008
4/13/18,6,6358
4/13/18,7,7026
4/13/18,8,7694
4/13/18,9,7925
4/13/18,10,7949
4/13/18,11,7935
4/13/18,12,7951
4/13/18,13,7912
4/13/18,14,7845
4/13/18,15,7767
4/13/18,16,7780
4/13/18,17,7874
4/13/18,18,7953
4/13/18,19,7861
4/13/18,20,7812
4/13/18,21,7723
4/13/18,22,7534
4/13/18,23,7126
4/13/18,24,6676
4/14/18,1,6299
4/14/18,2,6086
4/14/18,3,5990
4/14/18,4,5959
4/14/18,5,5982
4/14/18,6,6147
4/14/18,7,6451
4/14/18,8,6830
4/14/18,9,7130
4/14/18,10,7268
4/14/18,11,7233
4/14/18,12,7128
4/14/18,13,7011
4/14/18,14,6875
4/14/18,15,6776
4/14/18,16,6740
4/14/18,17,6829
4/14/18,18,7019
4/14/18,19,7070
4/14/18,20,7128
4/14/18,21,7151
4/14/18,22,7012
4/14/18,23,6706
4/14/18,24,6378
4/15/18,1,6108
4/15/18,2,5953
4/15/18,3,5886
4/15/18,4,5883
4/15/18,5,5925
4/15/18,6,6067
4/15/18,7,6299
4/15/18,8,6640
4/15/18,9,6945
4/15/18,10,7113
4/15/18,11,7109
4/15/18,12,7055
4/15/18,13,6965
4/15/18,14,6792
4/15/18,15,6681
4/15/18,16,6667
4/15/18,17,6815
4/15/18,18,7020
4/15/18,19,7093
4/15/18,20,7156
4/15/18,21,7281
4/15/18,22,7081
4/15/18,23,6664
4/15/18,24,6237
4/16/18,1,5978
4/16/18,2,5849
4/16/18,3,5796
4/16/18,4,5781
4/16/18,5,5907
4/16/18,6,6216
4/16/18,7,6907
4/16/18,8,7608
4/16/18,9,7821
4/16/18,10,7842
4/16/18,11,7851
4/16/18,12,7862
4/16/18,13,7824
4/16/18,14,7762
4/16/18,15,7636
4/16/18,16,7637
4/16/18,17,7805
4/16/18,18,8022
4/16/18,19,7938
4/16/18,20,7950
4/16/18,21,7952
4/16/18,22,7654
4/16/18,23,7123
