timestamp,AZ,CA,CO,ID,MT,NM,NV,OR,SD,TX,UT,WA,WY
2018-01-03 16:00:00+00:00,8547.5278,32334.7761,7751.1319,4244.0383,2205.9466,2761.7031,3605.8722,8585.1918,100.1991,952.3684,4652.5958,16186.4029,1619.1721
2018-01-03 17:00:00+00:00,8268.5836,32008.2854,7485.7215,4160.993,2173.8056,2648.5817,3541.5325,8497.8813,99.5205,916.6216,4599.9527,16117.5894,1596.135
2018-01-03 18:00:00+00:00,8012.6591,31492.6011,7224.2632,4046.0269,2127.4435,2498.9731,3403.553,8282.0273,98.0252,894.6115,4493.3657,15768.3632,1561.4188
2018-01-03 19:00:00+00:00,7860.6829,31266.1528,6981.7675,3938.1316,2075.8825,2360.5997,3274.7904,7934.912,93.2112,853.847,4377.875,15137.9356,1515.1911
2018-01-03 20:00:00+00:00,7682.8875,31682.9268,6683.522,3767.2804,2015.0911,2239.4629,3187.5513,7622.0187,89.1944,831.5718,4246.5691,14489.1821,1456.3129
2018-01-03 21:00:00+00:00,7751.7321,31686.247,6540.4213,3638.779,1962.5145,2189.594,3068.7068,7191.5891,84.7635,824.5241,4141.5272,13572.8909,1416.105
2018-01-03 22:00:00+00:00,8025.1697,31340.6437,6600.7349,3581.8847,1948.9915,2218.4402,3027.8136,6907.8687,83.8986,821.8092,4129.8606,13024.8635,1411.8708
2018-01-03 23:00:00+00:00,8129.7404,31186.3823,6848.4646,3616.1395,2012.594,2314.0449,3077.8277,6877.6285,90.8143,845.5206,4197.6364,13070.5489,1464.4427
2018-01-04 00:00:00+00:00,8468.7736,31694.5253,7370.6717,3817.1742,2117.4971,2552.27,3137.5205,7149.5909,98.8411,913.2512,4468.4604,13659.6286,1535.0112
2018-01-04 01:00:00+00:00,8424.0205,32774.4735,7564.1199,3893.5541,2143.2966,2604.6249,3291.4175,7497.0376,101.9869,915.5246,4477.6784,14149.3997,1547.0752
2018-01-04 02:00:00+00:00,8078.2921,32971.4394,7552.3932,3914.0301,2135.8288,2603.3124,3338.319,7561.7167,101.8946,901.229,4401.2364,14294.8108,1540.2407
2018-01-04 03:00:00+00:00,7780.5944,32730.2218,7429.6792,3895.6076,2111.0665,2562.867,3351.7218,7548.6201,100.787,861.6707,4272.0533,14231.6518,1525.1228
2018-01-04 04:00:00+00:00,7364.4989,32037.424,7172.8923,3825.4121,2051.9194,2476.7468,3260.4599,7410.7889,100.5039,807.2606,4059.3592,14053.4657,1495.1666
2018-01-04 05:00:00+00:00,6761.7027,30928.8478,6901.3889,3721.0252,1990.5383,2352.1241,3087.0154,7216.322,96.1061,732.7386,3795.0684,13825.3108,1441.6121
2018-01-04 06:00:00+00:00,6054.9779,29448.4049,6582.0521,3590.7508,1915.1292,2179.5981,2844.461,6980.9789,90.8329,657.1281,3531.2878,13435.6315,1391.3331
2018-01-04 07:00:00+00:00,5514.421,28029.6128,6241.7454,3483.1136,1850.5687,2030.927,2616.533,6634.0499,87.5274,614.7161,3339.7816,12765.941,1347.6582
2018-01-04 08:00:00+00:00,5229.1594,27216.6429,6094.8494,3435.6625,1816.6024,1986.4242,2334.1337,6277.5472,83.3363,601.2298,3256.8465,12050.1997,1335.977
2018-01-04 09:00:00+00:00,5243.4143,27097.6731,6000.9306,3454.534,1807.4431,1982.3898,2213.0177,6080.1918,83.316,601.6826,3245.983,11593.3488,1335.5156
2018-01-04 10:00:00+00:00,5383.5304,27415.2583,5948.9685,3485.8088,1828.6733,2000.2902,2267.1246,6077.3997,83.3364,610.1288,3289.6045,11582.2595,1336.964
2018-01-04 11:00:00+00:00,5803.6042,27829.1791,6195.846,3583.8088,1876.7213,2074.1872,2363.4006,6149.923,85.7985,645.0321,3428.8353,11760.1155,1362.916
2018-01-04 12:00:00+00:00,6594.29,28533.573,6701.3092,3749.6168,1975.5003,2241.2306,2515.1575,6413.7317,88.4947,717.4075,3719.5496,12254.9361,1422.5561
2018-01-04 13:00:00+00:00,7696.6932,28412.8229,7470.9371,3983.8404,2140.2067,2525.9214,2812.7963,6891.8024,94.702,833.3132,4163.6234,13142.594,1514.3674
2018-01-04 14:00:00+00:00,8519.6117,32017.8094,7922.6447,4229.3152,2289.1389,2643.2457,3226.626,7626.5024,100.6806,866.5707,4547.0414,14443.8464,1588.5025
2018-01-04 15:00:00+00:00,8471.4372,31153.0852,7988.5266,4295.8731,2302.612,2705.8911,3423.8065,8195.1888,99.9703,906.0819,4606.4901,15477.3521,1575.401
2018-01-04 16:00:00+00:00,8215.8436,30651.9175,7635.1834,4289.1002,2294.2108,2674.4648,3535.0557,8295.3113,94.9146,914.1133,4617.3054,15805.9564,1549.2133
2018-01-04 17:00:00+00:00,8080.3812,29942.9769,7320.9133,4208.4189,2249.9736,2570.0297,3495.8589,8256.4533,95.4261,873.3905,4569.8324,15797.8697,1521.8477
2018-01-04 18:00:00+00:00,7916.2586,29222.7643,7012.2723,4096.6096,2185.1764,2400.9678,3392.237,8114.0475,93.6822,821.4993,4454.7166,15591.7028,1485.1171
2018-01-04 19:00:00+00:00,7996.8906,29052.9353,6747.978,3988.1755,2106.8791,2284.0291,3263.2527,7852.5391,87.5638,808.8932,4360.0142,15114.7036,1439.9771
2018-01-04 20:00:00+00:00,7963.0692,29344.3538,6386.4385,3819.0785,2019.0781,2155.7274,3175.147,7622.3896,83.1893,780.4787,4228.7726,14655.4057,1389.152
2018-01-04 21:00:00+00:00,7985.738,29567.38,6218.6152,3688.2184,1955.9396,2101.4062,3041.8004,7230.5613,79.0349,762.265,4129.936,13867.5003,1357.6707
2018-01-04 22:00:00+00:00,8202.1288,29827.5731,6316.2542,3622.508,1933.2263,2145.4371,3032.9623,6943.9706,79.0412,771.006,4110.7039,13347.8972,1366.5259
2018-01-04 23:00:00+00:00,8328.9918,30164.316,6613.9995,3645.831,1995.9959,2242.6228,3097.8054,6891.219,87.1086,809.0835,4161.1053,13325.7995,1433.8708
2018-01-05 00:00:00+00:00,8659.641,31006.2794,7170.242,3824.4896,2100.3354,2499.9386,3168.6041,7113.2948,96.0108,894.7968,4422.3972,13779.2114,1516.9387
2018-01-05 01:00:00+00:00,8568.3392,32443.4986,7416.7895,3881.76,2125.8242,2547.6514,3369.4904,7410.2743,101.1481,900.2924,4415.8214,14097.654,1538.4092
2018-01-05 02:00:00+00:00,8260.5198,32490.7803,7439.2413,3873.9477,2117.0423,2542.535,3394.8884,7405.8277,102.296,880.6995,4325.0903,14011.1421,1543.5125
2018-01-05 03:00:00+00:00,8013.2289,31959.66,7349.4442,3822.2527,2082.953,2514.0777,3352.7968,7311.8413,101.7627,842.2315,4191.7814,13778.1264,1529.8876
2018-01-05 04:00:00+00:00,7555.2995,31258.4731,7109.3335,3721.4558,2009.4945,2440.3767,3244.7743,7117.8189,102.548,793.7992,3974.1754,13470.2279,1496.5879
2018-01-05 05:00:00+00:00,6936.5667,30170.2635,6816.8236,3581.14,1928.796,2323.2513,3077.0091,6880.2156,98.0087,722.8712,3701.957,13143.6872,1434.3135
2018-01-05 06:00:00+00:00,6247.0461,28619.9869,6444.6632,3416.6178,1826.5114,2154.1284,2834.9586,6598.315,92.8792,646.9548,3408.3099,12667.0389,1370.1283
2018-01-05 07:00:00+00:00,5679.8844,27118.7897,6126.3418,3289.9549,1744.7393,2029.162,2576.6429,6212.7637,89.6739,606.8537,3209.389,11927.4259,1317.0365
